0, CAP loaded 
1, CAP loaded 
2, CAP loaded 
3, CAP loaded 
4, CAP loaded 
5, CAP loaded 
6, CAP loaded 
7, CAP loaded 
8, CAP loaded 
9, CAP loaded 
10, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
11," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{127fe109}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
12, CAP loaded 
13, CAP loaded 
14, CAP loaded 
15, CAP loaded 
16, CAP loaded 
17, CAP loaded 
18, CAP loaded 
19, CAP loaded 
20, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
21, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
22," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1c34c75c}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
23," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6272bd3b}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
24, CAP loaded 
25, CAP loaded 
26, CAP loaded 
27, CAP loaded 
28, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
29, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
30, CAP loaded 
31," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1fbb5ad1}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
32, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
33, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
34," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{41b045d0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
35, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
36, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
37," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{e1da06}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
38, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
39, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
40," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{33f20012}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
41, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
42, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
43," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{14976a28}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
44, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
45, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
46, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
47," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3276eabd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
48," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{21648661}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
49," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{71af52dd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
50," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5af38efc}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
51," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5f08e49d}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
52, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
53, CAP loaded 
54, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
55, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
56, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
57, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
