0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,2
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,3
22,2
23,2
24,0
25,0
26,0
27,0
28,1
29,1
30,0
31,2
32,1
33,1
34,2
35,1
36,1
37,2
38,1
39,3
40,2
41,1
42,1
43,2
44,1
45,1
46,1
47,2
48,2
49,2
50,2
51,2
52,1
53,0
54,1
55,4
56,4
57,4
58,4
59,4
60,0
61,2
62,4
63,4
64,4
65,3
66,2
67,2
68,2
69,2
70,4
71,3
72,2
73,2
74,1
75,1
76,2
77,2
78,4
79,4
80,4
81,3
82,2
83,2
84,4
85,4
86,4
87,4
88,4
89,4
90,4
91,4
92,0
93,2
94,4
95,4
96,4
97,3
98,2
99,2
100,2
101,4
102,3
103,0
104,4
105,4
106,4
107,4
108,2
109,2
110,4
111,4
112,4
113,3
114,2
115,2
116,3
117,0
118,4
119,4
120,4
121,4
122,4
123,4
124,0
125,2
126,4
127,4
128,4
129,3
130,2
131,0
132,1
133,4
134,2
135,1
136,0
137,2
138,0
139,1
140,1
141,1
142,1
143,1
144,1
145,2
146,4
147,4
148,2
149,2
150,4
151,4
152,4
153,3
154,2
155,2
156,1
157,2
158,2
159,4
160,4
161,4
162,2
163,0
164,1
165,0
166,1
167,1
168,1
169,1
170,2
171,1
172,0
173,2
174,4
175,4
176,4
177,2
178,5
179,5
180,5
181,5
182,5
183,5
184,5
185,5
186,5
187,5
188,5
189,5
190,5
191,5
192,5
193,5
194,5
195,5
196,5
197,6
198,2
199,2
200,2
201,2
202,3
203,2
204,2
205,3
206,2
207,0
208,2
209,2
210,2
211,3
212,0
213,2
214,5
215,5
216,5
217,5
218,5
219,5
220,5
221,5
222,5
223,5
224,5
225,5
226,5
227,5
228,5
229,5
230,5
231,5
232,5
233,6
234,1
235,0
236,1
237,2
238,1
239,1
240,3
241,2
242,2
243,0
244,0
245,2
246,1
247,0
248,2
249,2
250,2
251,4
252,4
253,4
254,4
