AID,package name,class token,class name,class access flags,method/field,token,name,access flags,signature/type,value
A00000015100,org.globalplatform,0,Application,public abstract interface,method,0,processData,public abstract,void(byte[];short;short)
A00000015100,org.globalplatform,7,Authority,public abstract interface,method,0,init,public abstract,void(byte)
A00000015100,org.globalplatform,7,Authority,public abstract interface,method,1,sign,public abstract,short(byte[];short;short;byte[];short)
A00000015100,org.globalplatform,7,Authority,public abstract interface,method,2,update,public abstract,void(byte[];short;short)
A00000015100,org.globalplatform,7,Authority,public abstract interface,method,3,recoverKey,public abstract,short(byte[];short;short;byte[];short)
A00000015100,org.globalplatform,7,Authority,public abstract interface,field,255,MODE_SIGN,static public final,byte,1
A00000015100,org.globalplatform,7,Authority,public abstract interface,field,255,MODE_KEY_RECOVERY,static public final,byte,2
A00000015100,org.globalplatform,12,AuthoritySignature,public abstract interface,method,0,init,public abstract,void(byte;byte[];short;short)
A00000015100,org.globalplatform,12,AuthoritySignature,public abstract interface,method,1,sign,public abstract,short(byte[];short;short;byte[];short)
A00000015100,org.globalplatform,12,AuthoritySignature,public abstract interface,method,2,update,public abstract,void(byte[];short;short)
A00000015100,org.globalplatform,12,AuthoritySignature,public abstract interface,method,3,getLength,public abstract,short()
A00000015100,org.globalplatform,12,AuthoritySignature,public abstract interface,field,255,MODE_INTEGRITY,static public final,byte,1
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,0,isActive,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,1,isSubmitted,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,2,isVerified,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,3,isBlocked,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,4,getTriesRemaining,public abstract,byte()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,5,update,public abstract,boolean(byte[];short;byte;byte)
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,6,resetState,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,7,blockState,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,8,resetAndUnblockState,public abstract,boolean()
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,9,setTryLimit,public abstract,boolean(byte)
A00000015100,org.globalplatform,1,CVM,public abstract interface,method,10,verify,public abstract,short(byte[];short;byte;byte)
A00000015100,org.globalplatform,1,CVM,public abstract interface,field,255,CVM_SUCCESS,static public final,short,0
A00000015100,org.globalplatform,1,CVM,public abstract interface,field,255,CVM_FAILURE,static public final,short,-1
A00000015100,org.globalplatform,1,CVM,public abstract interface,field,255,FORMAT_ASCII,static public final,byte,1
A00000015100,org.globalplatform,1,CVM,public abstract interface,field,255,FORMAT_BCD,static public final,byte,2
A00000015100,org.globalplatform,1,CVM,public abstract interface,field,255,FORMAT_HEX,static public final,byte,3
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,0,deregisterService,public abstract,void(short)
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,1,getAID,public abstract,javacard.framework.aid()
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,2,getPrivileges,public abstract,short(byte[];short)
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,3,getState,public abstract,byte()
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,4,isAssociated,public abstract,boolean(javacard.framework.aid)
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,5,isPrivileged,public abstract,boolean(byte)
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,6,registerService,public abstract,void(short)
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,method,7,setState,public abstract,boolean(byte)
A00000015100,org.globalplatform,4,GPRegistryEntry,public abstract interface,field,255,PRIVILEGE_AUTHORIZED_MANAGEMENT,static public final,byte,9
