43," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{d019dc9}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
44," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2f2f3716}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
45," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{23ea8175}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
46," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{207664b9}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
47," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3fe0495d}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
48," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3073c212}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
49," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{22cdb2b2}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
50," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{12c3accd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
51," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{68657799}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
52," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{702e00d3}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
53," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{51b644c7}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
54," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5015553}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
55, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
56, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
57, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
58, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
59, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
60," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1b2ae152}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
61," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{770ff67e}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
62, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
63, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
64, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
65, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
