103, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
104," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1af3755a}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
105," Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7dc898cf}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
106, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
107," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{41ff4f28}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
108," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{634ae1da}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
109," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{63abc6d}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
110," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6099ca52}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
111," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{63ba47bc}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
112," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5ff85589}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
113," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{d17bf07}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
114," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{305d3658}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
115," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{54e28625}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
116, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
117," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3ed6f350}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
118," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3d3c226e}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
119, CAP loaded 
